10,,Get on your knees.,(She wiggles her restrained legs and shrugs.),,CannotKneel(),,
10,,Stand up.,Alright!  Time to move.  (She stands up.),"DialogSetPose(CurrentCharacter, """")",CanStandUp(),StandUp,
10,,Stand up.,(She happily jumps back up.)  Thanks Miss!,"DialogSetPose(CurrentCharacter, """")",CanStandUp(),StandUp,Submissive|Playful
10,,Stand up.,It's about time!  Kneeling is for whimpy subs anyway.,"DialogSetPose(CurrentCharacter, """")",CanStandUp(),StandUp,Dominant|Violent
10,,Stand up.,"Tremendous!  (She stands up slowly.)  I must confess, my legs were starting to hurt.","DialogSetPose(CurrentCharacter, """")",CanStandUp(),StandUp,Peaceful|Polite
10,,Stand up.,(She wiggles her restrained legs and shrugs.),,CannotStandUp(),,
10,12,You should go.,You want me to leave now?,,,KickOut,
10,12,You should go.,Oh!  You want some privacy?  (She winks.),,,KickOut,Dominant|Horny
10,12,You should go.,Should I leave you alone Miss?,,,KickOut,Submissive|Polite
10,12,You should go.,(She seems angry.)  You're fucking kicking me out?,,,KickOut,Rude|Violent
10,12,You should go.,"Friends are like fish, they start to stink when you keep them for too long.  Do you want me to leave now?",,,KickOut,Wise|Serious
10,,Let's chat.  (Spend time to chat with her.),(You spend some quality time chatting together and she seems to appreciate.),NPCInteraction(1),,TimeChitChat,
10,,Let's chat.  (Spend time to chat with her.),(You spend some time chit-chatting together.  It's fun but she politely lets you know that you could be more productive.),,,TimeChitChat,Serious|Polite
10,,Let's chat.  (Spend time to chat with her.),"(You two talk about politic, science and human nature.  It's different from the club kinks but still very interesting.)",NPCInteraction(1),,TimeChitChat,Frigid|Wise
10,,Let's chat.  (Spend time to chat with her.),(You try to have a meaningful conversation but it doesn't go anywhere.  All she seems to focus on is sex.),NPCInteraction(-1),,TimeChitChat,Horny|Dumb
10,0,Enough chit-chat.,(She nods.)  What would you like to do now?,,,EndTalk,
10,0,Enough chit-chat.,"I agree, let's stop the trival conversations that leads nowhere.",,,EndTalk,Serious
10,0,Enough chit-chat.,Yep!  Time for some action and some fun!,,,EndTalk,Playful
10,0,Enough chit-chat.,"We can speak again, whenever you want.  We can also play some chess later, if you like the game of course.",,,EndTalk,Wise
10,0,Enough chit-chat.,Yeah!  Let's go find some beer or something else to drink.,,,EndTalk,Dumb
10,,(Leave her.),,DialogLeave(),,,
11,0,Get fully dressed.,(She nods and makes sure she's wearing all her clothes.)  I hope it looks fine.,"Change(""Cloth"")",,,
11,0,Get in your underwear.,(She nods and makes sure she's wearing only her underwear.)  I'm not sure where this is going.,"Change(""Underwear"")",,,
11,0,Get naked.,(She blushes and gets fully naked.)  Something kinky is brewing!,"Change(""Naked"")",,,
11,0,Stay like that.,Alright.  What would you like to do then?,,,,
12,0,"Yes, get out.  (Kick her out.)",,KickOut(),,,
12,0,"No, you can stay.",Alright.  What would you like to do?,,,CancelKickOut,
12,0,"No, you can stay.",You got me scared Miss.  What would you like to do?,,,CancelKickOut,Submissive|Peaceful
12,0,"No, you can stay.","Make up your mind girl.  So, what's up?",,,CancelKickOut,Dominant|Rude
12,0,"No, you can stay.","Sorry, I'm kind of confused now.  What would you like to do?",,,CancelKickOut,Dumb|Polite
20,,Do you have a D/s family in the club?,I don't have a D/s family.  And I'm not sure I'm interested in having one.,,,FamilyNotOwner,
20,,Do you have a D/s family in the club?,"Sadly, I don't have any owner.  I hope I'll find the perfect Mistress someday.",,,FamilyNotOwner,Submissive
20,,Do you have a D/s family in the club?,I don't have any submissive.  Finding the perfect BDSM match is quite a quest.,,,FamilyNotOwner,Dominant
20,21,Are you looking for a submissive?,(She smiles.)  It could be fun to own a subbie girl.,,WouldTakePlayerAsSub(),WouldTakePlayerAsSub,
20,21,Are you looking for a submissive?,"(She giggles.)  I'm a sub myself, so I would need someone that's really submissive.",,WouldTakePlayerAsSub(),WouldTakePlayerAsSub,Submissive
20,21,Are you looking for a submissive?,"(She smirks.)  Girl, I'm always hunting for slaves.",,WouldTakePlayerAsSub(),WouldTakePlayerAsSub,Dominant
20,,Are you looking for a submissive?,Not right now.  It sounds like too much work.,,WontTakePlayerAsSub(),WontTakePlayerAsSub,
20,,Are you looking for a submissive?,"(She giggles.)  Maybe as a sister, but not someone to own of course.",,WontTakePlayerAsSub(),WontTakePlayerAsSub,Submissive
20,,Are you looking for a submissive?,Nope.  I don't have enough free time to care of new slaves.,,WontTakePlayerAsSub(),WontTakePlayerAsSub,Dominant
20,,Are you looking for a submissive?,You mean yourself?  I need more time to get to know you.,,NeedTimeToTakePlayerAsSub(),NeedTimeToTakePlayerAsSub,
20,,Are you looking for a submissive?,(She giggles.)  Me?  Looking for a subbie?  Like you?  I don't know.  I need more time first to get to know you.,,NeedTimeToTakePlayerAsSub(),NeedTimeToTakePlayerAsSub,Submissive
20,,Are you looking for a submissive?,"Girl, we barely know each other.  I need more time to get to know you.",,NeedTimeToTakePlayerAsSub(),NeedTimeToTakePlayerAsSub,Dominant
20,10,Let's talk about something else.,(She nods.)  Sure.,,,,
21,22,Would you consider someone like me?,I might.  Are you sure you're ready to be owned?,,,ConsiderSub,
21,22,Would you consider someone like me?,That's quite a commitment.  Are you sure you're ready to be owned?,,,ConsiderSub,Serious
21,22,Would you consider someone like me?,(She ponders.)  My own pet?  Are you sure you're ready to be owned?,,,ConsiderSub,Playful
21,22,Would you consider someone like me?,(She ponders.)  My own sex slave?  Are you sure you're ready to be owned?,,,ConsiderSub,Horny
21,22,Would you consider someone like me?,(She ponders.)  My personal servant?  Are you sure you're ready to be owned?,,,ConsiderSub,Frigid
22,23,"Yes, I'm sure.",Great.  But we need to do a trial period first.,,,ReadyForSub,
22,23,"Yes, I'm sure.","Tremendous.  But before we seal the collar, we need to do a proper trial period.",,,ReadyForSub,Wise
22,23,"Yes, I'm sure.",Cool!  But I guess we need to do a trial period of some kind.,,,ReadyForSub,Dumb
22,0,Let me think about it.,"Of course, don't rush your decision.",,,NotReadyForSub,
22,0,Let me think about it.,I understand.  This is a decision that could change your life.  Think about it carefully.,,,NotReadyForSub,Wise
22,0,Let me think about it.,"Yeah, this is confusing for me also.  We need to think some more.",,,NotReadyForSub,Dumb
23,24,A trial period?,"Yes, you will be my submissive for three days.  After that delay, if we still both want each other, we will do the official collaring.",,,ExplainTrial,
23,24,A trial period?,"Absolutely, you will be my temporary slave for a week.  After that delay, if we still both want each other, we will do the official collaring.",,,ExplainTrial,Serious
23,24,A trial period?,"Ok, you will be my cute subbie for twenty four hours.  After that delay, if we still both want each other, we will do the official collaring.",,,ExplainTrial,Playful
24,,Why do we have to wait?,"Locking a collar is serious stuff, we need to make sure we are a good match.",DialogRemove(),,WhyWaitForCollar,
24,,Why do we have to wait?,"Girl, this is a serious commitment.  We need to take our time to make sure we're making the right decision.",DialogRemove(),,WhyWaitForCollar,Serious
24,,Why do we have to wait?,"I know, I wouldn't wait either.  But that's the club regular way to do it.",DialogRemove(),,WhyWaitForCollar,Playful
24,25,Fair enough.,This is your last chance to turn back.  Get on your knees if you want to start the trial.,,,LastChanceTrial,
24,25,Fair enough.,"Little submissive, this is your last opportunity to change your mind.  Please kneel if you want to start the trial period.",,,LastChanceTrial,Polite
24,25,Fair enough.,"Slave, it's your last chance to say no.  Get on your fucking knees if you're ready for the trial.",,,LastChanceTrial,Rude
25,26,Yes Mistress.  (Kneel for her.),"(You kneel as she raises your chin to look at you.)  DialogPlayerName, I take you as my submissive for the trial period.","DialogSetPose(Player, ""Kneel"")",,KneelForTrial,
25,26,Yes Mistress.  (Kneel for her.),"(You kneel as she grabs your hair to look at you in the eyes.)  DialogPlayerName, I take you as my slave for the trial period.","DialogSetPose(Player, ""Kneel"")",,KneelForTrial,Violent
25,26,Yes Mistress.  (Kneel for her.),"(You kneel as she looks down at you with a smile.)  DialogPlayerName, I take you as my submissive for the trial period.","DialogSetPose(Player, ""Kneel"")",,KneelForTrial,Peaceful
25,0,Wait!  Let me think about it some more.,Alright.  Let me know when you make up your mind.,,,AbortTrial,
25,0,Wait!  Let me think about it some more.,Fine!  (She clinches her fist in anger.)  Let's talk about something else then.,,,AbortTrial,Violent
25,0,Wait!  Let me think about it some more.,"(She talks with a soothing voice.)  Of course little girl, don't worry.  Let's talk about something else.",,,AbortTrial,Peaceful
26,1000,This is great!,"Yes my submissive, let's hope this trial goes well.",StartTrial(-6),,,
26,1000,I will try my best to please you Mistress.,I know you will my subbie.  (She smiles at you.),StartTrial(-8),,,
26,1000,I can't wait to be collared.,Don't rush it my sub.  The trial period will decide if you get collared or not.,StartTrial(-4),,,
100,,,What would you like to do?,,,,
100,,(Tickle her.),"(You tickle her on the ribs and tummy.  She seems to enjoy it and cannot resist laughing.)  Hehehe, it tickles!",,Player.CanInteract(),PlayTickle,
100,,(Tickle her.),(You tickle her on the ribs and tummy.  She laughs out loud and almost cries.)  Eeeeeaaahahaha!  You're so funnyyyyahaha!,NPCInteraction(1),Player.CanInteract(),PlayTickle,Playful|Peaceful
100,,(Tickle her.),(You tickle her on the ribs and tummy.  She barely laughs and doesn't seem to enjoy it.)  That's child play.  You can do better than that.,NPCInteraction(-1),Player.CanInteract(),PlayTickle,Serious|Violent
100,,(Tickle her.),"(You tickle her on the ribs and tummy.  She laughs a little and blushes.)  Hahahaaaaha, ya can tickle me between ma legs if ya want.",,Player.CanInteract(),PlayTickle,Horny|Rude
100,,(Kiss her.),"(You get close to each other and share a lovely kiss on the lips.)  Mmmmh, this is nice.",,NobodyGagged(),PlayKiss,
100,,(Kiss her.),(You get close to her to share a kiss.  She really likes it and forcefully pushes her tongue in your mouth.),NPCInteraction(1),NobodyGagged(),PlayKiss,Horny|Violent
100,,(Kiss her.),(She blushes as you get closer for a kiss.  You share a sober but lovely embrace on the lips.)  You certainly share your affection with fervor.,,NobodyGagged(),PlayKiss,Polite|Peaceful
100,,(Kiss her.),"(She doesn't react much as you share a slow kiss.)  Kisses have a cultural and emotional impact on most, but it doesn't do much for me.",NPCInteraction(-1),NobodyGagged(),PlayKiss,Frigid|Wise
100,,(Fondle her breast.),(You fondle her breast as she blushes.)  You have wonderful hands.,,CanFondle(),PlayFondle,
100,,(Fondle her breast.),(You fondle her breast as she moans loudly.)  Your loving hands are such a pleasure on my tender skin.,NPCInteraction(1),CanFondle(),PlayFondle,Horny|Polite
100,,(Fondle her breast.),"(You fondle her breast, but she doesn't react much.)  That's the best you can do?  Smack them, pinch them, whip them!",NPCInteraction(-1),CanFondle(),PlayFondle,Violent|Playful
100,,(Fondle her breast.),"(You fondle her breast as she moans lightly.)  You're good girl.  If I ever need a masseuse, I'll call you for sure.",,CanFondle(),PlayFondle,Serious|Dominant
100,,(Slap her.),(She's stunned as you slap her on the face.)  What was that for?,,Player.CanInteract(),PlaySlap,
100,,(Slap her.),"(You slap her hard on the face, but she stands her ground.)  I've been slapped all my life, I can take it.",NPCInteraction(1),Player.CanInteract(),PlaySlap,Violent|Dumb
100,,(Slap her.),"(She whimpers and bows her head as you slap her hard.)  Miss, what did I do to deserve such a harsh treatment?",NPCInteraction(-1),Player.CanInteract(),PlaySlap,Polite|Peaceful
100,,(Slap her.),(She grumbles as you slap her on the face.)  Violence can enforce good behavior temporarily but can also instigate repressed fears and panics.,,Player.CanInteract(),PlaySlap,Serious|Wise
100,,(Spank her.),"(You spank her on the butt, and she jumps from the pain.)  Ow!  Oh my.",,Player.CanInteract(),PlaySpank,
100,,(Spank her.),"(You spank her hard on the butt and she seems to enjoy the pain.)  That's nice.  But if you're serious on inflicting pain, you could get a crop or a whip.",NPCInteraction(1),Player.CanInteract(),PlaySpank,Violent|Serious
100,,(Spank her.),(She whimpers as you spank her pretty hard on the butt.)  This punishment seems unfair.  I'm sorry if I've broken a regulation.,,Player.CanInteract(),PlaySpank,Frigid|Polite
100,,(Spank her.),(She cowers from the pain and sharply inhales with each hit.)  Fuck it hurts!  Why the hell are you doing that?,NPCInteraction(-1),Player.CanInteract(),PlaySpank,Peaceful|Rude
100,,(Masturbate her.),(You masturbate her lovingly as she breathes faster and faster.)  Is it getting hot in here?,,CanMasturbate(),PlayMasturbate,
100,,(Masturbate her.),"(You masturbate her slowly as she shakes her hips and hums a sexy song.)  Oooohh yeah, this feels sooooo good.",NPCInteraction(1),CanMasturbate(),PlayMasturbate,Horny|Playful
100,,(Masturbate her.),"(You masturbate her lovingly, but she doesn't seem to enjoy it.)  I'll be blunt ok?  I'm not in that fricking club for sex.",NPCInteraction(-1),CanMasturbate(),PlayMasturbate,Frigid|Rude
100,,(Masturbate her.),"(You masturbate her with passion as she moans and blushes.)  Miss, it would be an honor to become your love slave one day.",,CanMasturbate(),PlayMasturbate,Submissive|Polite
100,0,(Stop playing.),(You take a step back.),,,,
100,,(Leave her.),,DialogLeave(),,,
1000,,,(She smiles seeing you on your knees.)  What's on your mind my subbie?,,DialogIsKneeling(Player),DomIntroPlayerKneeling,
1000,,,(She gives you a stern look and nods.)  Your posture shows respect and docility.  What do you need little one?,,DialogIsKneeling(Player),DomIntroPlayerKneeling,Dominant|Polite
1000,,,(She stays far from you but smiles seeing your position.)  Is there anything you desire my protege?,,DialogIsKneeling(Player),DomIntroPlayerKneeling,Frigid|Wise
1000,,,Yes my sexy subbie?  (She comes closer and pets your head gently.),,,DomIntroPlayerKneeling,Peaceful|Horny
1000,,,What's on your mind my subbie?,,,DomIntro,
1000,,,Hey there my cute sub.  What's on your mind?,,,DomIntro,Horny
1000,,,Yo bitch.  What's up?,,,DomIntro,Rude
1000,,,I love your room my subbie.  What can I do for you?,,,DomIntro,Submissive
1000,,,What do you want slave?,,,DomIntro,Dominant
1000,,,"Let's talk, tell me what's on your mind.",,,DomIntro,Wise
1000,,,(She hums a happy song.)  Subbie!  What could we do to have fun?,,,DomIntro,Playful
1000,,,Come closer my little sub.  Let's talk.,,,DomIntro,Peaceful
1000,,,(She grabs your butt firmly and pulls you closer.)  What's up?,,,DomIntro,Violent
1000,1010,Can we talk Mistress?,What would you like to talk about?,,,DomStartTalk,
1000,1010,Can we talk Mistress?,"(She nods slowly.)  Very good, most subs don't talk enough.",,,DomStartTalk,Frigid
1000,1010,Can we talk Mistress?,(She starts to sing.)  Let's talk about sex subbie!  Let's talk about you and me!,,,DomStartTalk,Horny
1000,1010,Can we talk Mistress?,"Absolutely, what will be the topic of our discussion or debate?",,,DomStartTalk,Polite
1000,1010,Can we talk Mistress?,What's up slave?,,,DomStartTalk,Rude
1000,,What would you like to do?,,StartActivity(),Player.CanTalk(),,
1000,,(Try to get her attention.),,StartActivity(),!Player.CanTalk(),,
1000,,Can you release me?,(She nods and slowly releases you.)  I guess I can help you out now.,DialogRelease(Player),AllowReleasePlayer(),DomWillReleasePlayer,
1000,,Can you release me?,Are you in pain my slave?  Let me see these limbs.  (She releases you and checks on your health.),DialogRelease(Player),AllowReleasePlayer(),DomWillReleasePlayer,Dominant|Peaceful
1000,,Can you release me?,"I'm not that great at releasing, usually it's other people that do it.  (She fumbles a little but finally releases you.)",DialogRelease(Player),AllowReleasePlayer(),DomWillReleasePlayer,Submissive|Dumb
1000,,Can you release me?,"It's been long enough, and you deserve some freedom my submissive.  Just remember what killed the cat.  (She releases you.)",DialogRelease(Player),AllowReleasePlayer(),DomWillReleasePlayer,Serious|Wise
1000,,Can you release me?,"Not now my sub, you can struggle some more.  (She watches you and laughs.)",,WontReleasePlayer(),DomWontReleasePlayer,
1000,,Can you release me?,"Girl, put some more efforts in your struggling and maybe I'll help you.",,WontReleasePlayer(),DomWontReleasePlayer,Dominant|Serious
1000,,Can you release me?,I decline.  Your predicament is a submissive lesson that you must learn from.,,WontReleasePlayer(),DomWontReleasePlayer,Submissive|Wise
1000,,Can you release me?,Fuck no!  Seeing my slut struggle like that is huge turn on for me.,,WontReleasePlayer(),DomWontReleasePlayer,Horny|Rude
1000,,(Struggle and whimper for help.),(She nods and slowly releases you.)  I guess I can help you out now.,DialogRelease(Player),AllowReleasePlayer(),DomStruggleWillReleasePlayer,
1000,,(Struggle and whimper for help.),Are you in pain my slave?  Let me see these limbs.  (She releases you and checks on your health.),DialogRelease(Player),AllowReleasePlayer(),DomStruggleWillReleasePlayer,Dominant|Peaceful
1000,,(Struggle and whimper for help.),"I'm not that great at releasing, usually it's other people that do it.  (She fumbles a little but finally releases you.)",DialogRelease(Player),AllowReleasePlayer(),DomStruggleWillReleasePlayer,Submissive|Dumb
1000,,(Struggle and whimper for help.),"It's been long enough, and you deserve some freedom my submissive.  Just remember what killed the cat.  (She releases you.)",DialogRelease(Player),AllowReleasePlayer(),DomStruggleWillReleasePlayer,Serious|Wise
1000,,(Struggle and whimper for help.),"Not now my sub, you can struggle some more.  (She watches you and laughs.)",,WontReleasePlayer(),DomStruggleWontReleasePlayer,
1000,,(Struggle and whimper for help.),"Girl, put some more efforts in your struggling and maybe I'll help you.",,WontReleasePlayer(),DomStruggleWontReleasePlayer,Dominant|Serious
1000,,(Struggle and whimper for help.),I decline.  Your predicament is a submissive lesson that you must learn from.,,WontReleasePlayer(),DomStruggleWontReleasePlayer,Submissive|Wise
1000,,(Struggle and whimper for help.),Fuck no!  Seeing my slut struggle like that is huge turn on for me.,,WontReleasePlayer(),DomStruggleWontReleasePlayer,Horny|Rude
1000,,(Leave her.),,DialogLeave(),,,
1010,,,Is there anything else you want to talk about my submissive?,,,DomIntroTalk,
1010,,,"Girl, do you still want to talk?",,,DomIntroTalk,Dominant|Dumb
1010,,,"Hey bitch, be direct if ya need to speak.",,,DomIntroTalk,Rude|Serious
1010,,,Anything else you would to entertain?  We could lecture on philosophy or litterature if you prefer.,,,DomIntroTalk,Wise|Polite
1010,,Please tell me about you.,There's not much to tell.  I enjoy BDSM like everyone here.,DialogRemove(),,DomNPCProfile,
1010,,Please tell me about you.,"As you know, I'm mostly known as a Domme around here.  I love to see girls in tight bondage.",DialogRemove(),,DomNPCProfile,Dominant
1010,,Please tell me about you.,I love the Bondage Club and BDSM.  Being tied up is a huge turn on for me.,DialogRemove(),,DomNPCProfile,Submissive
1010,,Please tell me about you.,"Everyone has its fetishes, one of mine is pain.  I love to put other people in pain and harsh positions.",DialogRemove(),,DomNPCProfile,Violent
1010,,Please tell me about you.,What can I tell you?  I like BDSM but I usually prefer the softer side of it.  I'm known to care for others.,DialogRemove(),,DomNPCProfile,Peaceful
1010,,Please tell me about you.,"I'll be honest and go straight to the point, I mostly come here for sex.",DialogRemove(),,DomNPCProfile,Horny
1010,,Please tell me about you.,"Unlike most people, BDSM isn't sexual for me.  I love the control and the restraints but I'm not here for sex.",DialogRemove(),,DomNPCProfile,Frigid
1010,,Please tell me about you.,What the fuck can I tell you?  I'm a kinky Domme yo.,DialogRemove(),,DomNPCProfile,Rude
1010,,Please tell me about you.,"(She nods.)  For me, the club is fascinating, but I don't have many acquaintances yet.  I'm glad I've had the chance to get you.",DialogRemove(),,DomNPCProfile,Polite
1010,,Please tell me about you.,I love to learn and study.  And BDSM reveal interesting aspects of human nature.  It's a mirror of who we are and our social evolution.,DialogRemove(),,DomNPCProfile,Wise
1010,,Please tell me about you.,I don't know what tell you.  I'm a club member and I like BDSM.,DialogRemove(),,DomNPCProfile,Dumb
1010,,Please tell me about you.,"I'm not known to be the life a party.  For me, BDSM should be taken seriously to avoid any harm or pitfalls.",DialogRemove(),,DomNPCProfile,Serious
1010,,Please tell me about you.,"I like clubs, parties, bondage and life in general.  I have many wonderful friends like you in the club.",DialogRemove(),,DomNPCProfile,Playful
1010,,Are you happy to have me as your sub?,"Yes, it's fun to have a sub like you.  (She smiles.)",DialogRemove(),,DomHappy,
1010,,Are you happy to have me as your sub?,"(She slaps your ass and gives you a stern.)  Don't worry girl, you'll know when I'm unhappy with you.",DialogRemove(),,DomHappy,Violent|Serious
1010,,Are you happy to have me as your sub?,(She caresses your hair slowly.)  I'm beyond pleased to own such a wonderful submissive as you little one.,DialogRemove(),,DomHappy,Peaceful|Polite
1010,,Are you happy to have me as your sub?,"Oh hell yeah, owning you makes me all wet.",DialogRemove(),,DomHappy,Horny|Rude
1010,,Are you happy to have me as your sub?,"I am, we share a bond that's beyond the physical realm.",DialogRemove(),,DomHappy,Frigid|Wise
1010,,Do you have a D/s family in the club?,I only have one submissive and it's you girl.,,,DomFamilyOwner,
1010,,Do you have a D/s family in the club?,I have one subbie and it's best.  (She winks at you.),,,DomFamilyOwner,Playful
1010,,Do you have a D/s family in the club?,Don't ask questions when you already know the answer.  I have you and that's enough.,,,DomFamilyOwner,Serious
1010,,Do you have a D/s family in the club?,"I only have one ass to whip red, and it's yours.",,,DomFamilyOwner,Violent
1010,,Do you have a D/s family in the club?,I only take care of you my precious DialogPlayerName.,,,DomFamilyOwner,Peaceful
1010,,When is our D/s trial period done?,(She thinks for a little while.)  In DialogHours hours my sub.  Be patient.,ShowTrialHours(),TrialInProgress(),DomTrialNotDone,
1010,,When is our D/s trial period done?,In DialogHours hours little one.  Patience is the key for your collar.,ShowTrialHours(),TrialInProgress(),DomTrialNotDone,Wise
1010,,When is our D/s trial period done?,Uuuuuh.  (She thinks for a long time.)  I think it's in DialogHours hours slave.,ShowTrialHours(),TrialInProgress(),DomTrialNotDone,Dumb
1010,1011,Is our D/s trial period done?,Yes is it.  And I'm ready to do the last step and collar you.  Do you still want me as your owner?,,TrialDone(),DomTrialDone,
1010,1011,Is our D/s trial period done?,You've waited long enough and proved your loyalty.  I'm ready to collar you if you still want me as your Mistress.,,TrialDone(),DomTrialDone,Serious
1010,1011,Is our D/s trial period done?,Yes!  That wasn't too long.  You are still willing to be collared by me?,,TrialDone(),DomTrialDone,Playful
1010,1019,Our trial isn't working for me.  Can we stop it?,"I'm sorry to hear that, of course we can stop the trial.  Are you sure you don't want me as your Mistress?",,TrialCanCancel(),DomTrialStopAsk,
1010,1019,Our trial isn't working for me.  Can we stop it?,It chagrins me to hear that.  We can absolutely stop the trial if you don't want me as your Mistress.,,TrialCanCancel(),DomTrialStopAsk,Polite
1010,1019,Our trial isn't working for me.  Can we stop it?,"Shit, are you for real?  Bitch, we can scrap the trial if you don't want me as your Mistress.",,TrialCanCancel(),DomTrialStopAsk,Rude
1010,1000,That's all I wanted to talk about.,(She nods.)  Anything else is on your mind my sub?,,,DomEndTalk,
1010,1000,That's all I wanted to talk about.,"I agree, let's stop the trival conversations that leads nowhere.",,,DomEndTalk,Serious
1010,1000,That's all I wanted to talk about.,Yep!  Time for some action and some fun!,,,DomEndTalk,Playful
1010,1000,That's all I wanted to talk about.,"Good, cause I was about to gag your ass to stop you from yacking.",,,DomEndTalk,Rude
1010,1000,That's all I wanted to talk about.,Yeah!  Let's go find some beer or something else to drink my girl.,,,DomEndTalk,Dumb
1010,,(Leave her.),,DialogLeave(),,,
1020,1010,Can we talk about something else?,(She nods.)  Don't be shy.,,,,
1011,1012,Yes Mistress.  I'm ready for the collar.,TO DO ,,,DomReadyForCollar,
1011,1012,Yes Mistress.  I'm ready for the collar.,TO DO ,,,DomReadyForCollar,Horny
1011,1012,Yes Mistress.  I'm ready for the collar.,TO DO ,,,DomReadyForCollar,Frigid
1011,1010,"Not yet, can we continue the trial?","(She nods and smiles.)  Absolutely, take your time my sub.",,,DomContinueTrial,
1011,1010,"Not yet, can we continue the trial?",(She slaps your butt and laughs.)  Sure we can slave girl.  No rush.,,,DomContinueTrial,Violent
1011,1010,"Not yet, can we continue the trial?",(She caresses your cheek and smiles.)  Take all the time you need my precious girl.,,,DomContinueTrial,Peaceful
1019,0,"Sorry, I want my freedom.","Very well, don't call me ""Mistress"" anymore.  We are back as friends.",StopTrial(6),,DomStopTrial,
1019,0,"Sorry, I want my freedom.","I understand your calling for freedom and adventure my friend.  The trial is over, do not address me as Mistress anymore.",StopTrial(6),,DomStopTrial,Wise
1019,0,"Sorry, I want my freedom.","I don't understand but I can't do much I guess.  The trial is over, I'm not your Mistress anymore.",StopTrial(6),,DomStopTrial,Dumb
1019,1010,Let's continue the trial Mistress.,You've got me scared for a while.  I'm happy you've changed your mind my sub.,,,DomDontStopTrial,
1019,1010,Let's continue the trial Mistress.,"Very good my submissive.  If you're scared or unsure, we can always talk about it.",,,DomDontStopTrial,Serious
1019,1010,Let's continue the trial Mistress.,Great!  I can't wait to collar you my subbie.,,,DomDontStopTrial,Playful
ActivityGagIntro,,,I think you talk way too much and that you should be gagged.,,,DomActivityGagIntro,
ActivityGagIntro,,,"My submissive, silence is gold and you're pretty bad at staying quiet.  A gag would be perfect for you.",,,DomActivityGagIntro,Wise
ActivityGagIntro,,,It's not easy to think when you talk all the time.  Maybe a gag will help.,,,DomActivityGagIntro,Dumb
ActivityGagIntro,,,You need some training on the art of staying quiet.  A gag will be perfect that.,,,DomActivityGagIntro,Serious
ActivityGagIntro,,,I think you would be adorable and cute with a gag.  Let's try one on you!,,,DomActivityGagIntro,Playful
ActivityGag,1000,Yes Mistress.  (Open your mouth.),(She uses a gag to silence you and smiles.)  Good girl.,ActivityRun(1),,,
ActivityGag,1000,That's unfair!,(She uses a gag to silence you and grins.)  Who said slavery was fair?,ActivityRun(-1),,,
ActivityGag,1000,Very well.,(She uses a gag to silence you and smiles.)  This is better.,ActivityRun(0),,,
ActivityGag,1000,No!  Please Mistress!  I'll be quiet.,(She uses a gag to silence you and frowns.)  Of course you'll be quiet.,ActivityRun(-4),,,
ActivityGag,1000,(Roll your eyes up.),(She uses a gag to silence you and smiles.)  This is much better.,ActivityRun(-1),,,
ActivityGag,1000,(Nod and bow your head.),(She uses a gag to silence you and smiles.)  You're a good submissive.,ActivityRun(1),,,
ActivityUngagIntro,,,"You've been gagged for long enough, you can talk now.",,,DomActivityUngagIntro,
ActivityUngagIntro,,,"You must be dry or thirsty from the gag, let me help you my submissive.",,,DomActivityUngagIntro,Peaceful
ActivityUngagIntro,,,I've had enough with that gag.  I want to kiss these sexy lips.,,,DomActivityUngagIntro,Horny
ActivityUngagIntro,,,I'm fucking tired of trying to understand ya girl.  I'll remove that gag.,,,DomActivityUngagIntro,Rude
ActivityUngagIntro,,,You've been silenced for long enough little one.  I will release you from this impairment.,,,DomActivityUngagIntro,Polite
ActivityUngag,1000,(Nod quickly.),(She removes the item and allows you to talk.)  You were cute with that gag.,ActivityRun(0),,,
ActivityUngag,1000,(Hum a happy song.),(She removes the item and allows you to talk.)  You're such a fun submissive.,ActivityRun(1),,,
ActivityUngag,1000,(Grumble in the gag.),(She removes the item and allows you to talk.)  Don't think it allows you to annoy me.,ActivityRun(-2),,,
ActivityUngag,1000,(Help her to remove your gag.),(She removes the item and allows you to talk.)  Good girl.,ActivityRun(1),,,
ActivityRestrainIntro,,,"We are in the Bondage Club my sub, you know you should be tied up.",,,DomActivityRestrainIntro,
ActivityRestrainIntro,,,"My girl, it would be really sexy to get you in restraints.",,,DomActivityRestrainIntro,Horny
ActivityRestrainIntro,,,"You've playing with these hands way too much, it's time to stop and restrain them.",,,DomActivityRestrainIntro,Frigid
ActivityRestrainIntro,,,"Girl, being a slave isn't always easy.  You need to suffer from the restraints, give me your hands.",,,DomActivityRestrainIntro,Violent
ActivityRestrainIntro,,,"(She gently grabs your hands.)  My subbie, it's time to test your limits and restrain these pretty hands.",,,DomActivityRestrainIntro,Peaceful
ActivityRestrain,1000,Yes Mistress.  (Give your hands.),(She restrains your arms and smiles.)  A happy sub is a restrained sub.,ActivityRun(1),Player.CanTalk(),,
ActivityRestrain,1000,Really?  Right now?,"(She restrains your arms and nods.)  Yes, right now.",ActivityRun(0),Player.CanTalk(),,
ActivityRestrain,1000,"Mistress, please don't restrain me.",(She frowns and restrains you tightly.)  You're not in control girl.,ActivityRun(-4),Player.CanTalk(),,
ActivityRestrain,1000,(Sigh and give your hands.),(She stays silent and restrains your arms.),ActivityRun(0),,,
ActivityRestrain,1000,(Nod and bow your head.),(She restrains your arms and pets your head.)  Good girl.,ActivityRun(1),,,
